1.082737505458951, 2.482467962414242
1.0978863880762422, 2.2646170751292543
1.1147046531394253, 2.0720464139974553
1.1348734227740396, 1.8880198917131947
1.1600644273619063, 1.7294144717378956
1.178528595511686, 1.6461566636769618
1.1986621461073572, 1.588179081769217
1.2204650791489204, 1.5554817260146603
1.242260968382695, 1.5479941583354075
1.2690767446337925, 1.5743309556568823
1.2908561983160605, 1.6256662268200026
1.3126286081905398, 1.702211286058426
1.3394115133386244, 1.8461937610646482
1.37122134931182, 1.9987908129962952
1.4047005677309077, 2.176668091081131
1.4398491685958876, 2.3798255953191547
1.4616051429188601, 2.515193493399952
1.4984325179734497, 2.7100181730240944
1.526889501439285, 2.86247434879997
1.5553511807769793, 2.9981239991923103
1.5888303991960668, 3.1760012772771455
1.6105863735190395, 3.311369175357943
1.6457396702558782, 3.4977201542124323
1.6775565500368628, 3.625107418068776
1.7127133686775957, 3.7988535028856134
1.7495607011875862, 3.922250449629731
1.7830540072222512, 4.04970815156396
1.8316281057322512, 4.203009584274464
1.8751846651608575, 4.314083389292473
1.9120425633825306, 4.399665653923636
1.9505721919860253, 4.502124882016219
