1.3409761078655598, 4.463336555709317
1.3734163049806565, 4.301973508804703
1.417634800209666, 4.155823945820553
1.461846040558408, 4.039230765045261
1.4913081093237908, 4.010762614876493
1.5266593271461293, 3.989901206667959
1.562003290088201, 3.998596180668282
1.6032309609270285, 4.03706518328548
1.6415077092171442, 4.097592649355312
1.7003955723465727, 4.188438260062065
1.7533961001391123, 4.26428803325637
1.7946183298177392, 4.324924322530212
1.8387860408848777, 4.385669435008062
1.8711772675581704, 4.423811968013232
